step,location,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
890,nose_bridge,-0.2259482443332672,-0.2259482443332672,0.265028715133667,-0.28679153323173523,0.0,0.08260610699653625,0.5959049463272095,0.265028715133667,0.28679153323173523,0.18198731541633606,0.08304142951965332,0.6875,0.34375,0.0002071885537588969
900,nose_bridge,-0.2692410349845886,-0.2692410349845886,0.2456333190202713,-0.29173314571380615,0.0,0.06859196722507477,0.5944072604179382,0.2456333190202713,0.29173314571380615,0.18454188108444214,0.06109143793582916,0.6875,0.53125,0.0001587585429660976
910,nose_bridge,-0.2606618404388428,-0.2606618404388428,0.25515246391296387,-0.2933884859085083,0.0,0.07096268236637115,0.5933529734611511,0.25515246391296387,0.2933884859085083,0.19249427318572998,0.06265818327665329,0.65625,0.40625,0.00014340371126309037
920,nose_bridge,-0.2160988301038742,-0.2160988301038742,0.2716934084892273,-0.28731998801231384,0.0,0.08684773743152618,0.5902091264724731,0.2716934084892273,0.28731998801231384,0.17605909705162048,0.09563431888818741,0.75,0.3125,0.00021965475752949715
930,nose_bridge,-0.24648930132389069,-0.24648930132389069,0.2671319544315338,-0.2927062213420868,0.0,0.07179118692874908,0.5882744193077087,0.2671319544315338,0.2927062213420868,0.1910628080368042,0.07606915384531021,0.75,0.34375,0.0001806545624276623
940,nose_bridge,-0.2755417227745056,-0.2755417227745056,0.24885568022727966,-0.29403820633888245,0.0,0.06367899477481842,0.5893478393554688,0.24885568022727966,0.29403820633888245,0.19779783487319946,0.051057860255241394,0.6875,0.4375,0.00019142859673593193
950,nose_bridge,-0.23340721428394318,-0.23340721428394318,0.26606881618499756,-0.29123711585998535,0.0,0.08299820125102997,0.5896944403648376,0.26606881618499756,0.29123711585998535,0.18714797496795654,0.07892083376646042,0.625,0.40625,0.00012638253974728286
960,nose_bridge,-0.22188639640808105,-0.22188639640808105,0.2734490633010864,-0.2892179489135742,0.0,0.08310043811798096,0.5881049036979675,0.2734490633010864,0.2892179489135742,0.18181739747524261,0.09163167327642441,0.65625,0.3125,0.0002557886764407158
970,nose_bridge,-0.28920745849609375,-0.28920745849609375,0.23339948058128357,-0.2886587381362915,0.0,0.05471055209636688,0.5873280763626099,0.23339948058128357,0.2886587381362915,0.1832270622253418,0.05017242208123207,0.65625,0.375,0.00019179632363375276
980,nose_bridge,-0.2602340281009674,-0.2602340281009674,0.25436922907829285,-0.29092922806739807,0.0,0.06725519895553589,0.5874845385551453,0.25436922907829285,0.29092922806739807,0.18797913193702698,0.06639008969068527,0.78125,0.34375,0.00022200554667506367
990,nose_bridge,-0.3084004819393158,-0.3084004819393158,0.22153210639953613,-0.28857070207595825,0.0,0.04720882326364517,0.5874878168106079,0.22153210639953613,0.28857070207595825,0.18215470016002655,0.039377421140670776,0.6875,0.375,0.00029389827977865934
999,nose_bridge,-0.1333519071340561,-0.1333519071340561,0.32195553183555603,-0.2867547869682312,0.0,0.11820213496685028,0.5868567228317261,0.32195553183555603,0.2867547869682312,0.18083566427230835,0.1411198526620865,0.6666666865348816,0.1666666716337204,0.00031811988446861506
